time	avg_ATP	avg_ADP	avg_ca_mito	avg_psi_mito	avg_cai	avg_cp_prod
48443	4937.46	51.5634	1.43963	181.222	0.14076	nan
48444	4937.46	51.5634	1.43957	181.215	0.141628	nan
48445	4937.46	51.5635	1.43953	181.205	0.142807	nan
48446	4937.46	51.5635	1.43953	181.193	0.144261	nan
48447	4937.46	51.5635	1.43955	181.179	0.146259	nan
48448	4937.46	51.5636	1.43957	181.165	0.148563	nan
48449	4937.46	51.5636	1.43959	181.152	0.151186	nan
48450	4937.46	51.5636	1.43964	181.136	0.154285	nan
48451	4937.45	51.5636	1.43975	181.115	0.15745	nan
48452	4937.45	51.5637	1.43987	181.094	0.160786	nan
48453	4937.45	51.5637	1.44001	181.071	0.164177	nan
48454	4937.45	51.5637	1.44018	181.047	0.167723	nan
48455	4937.45	51.5638	1.44036	181.022	0.171652	nan
48456	4937.45	51.5638	1.4406	180.993	0.176038	nan
48457	4937.45	51.5638	1.44088	180.96	0.180803	nan
48458	4937.45	51.5638	1.44114	180.93	0.185366	nan
48459	4937.45	51.5639	1.44138	180.905	0.189398	nan
48460	4937.44	51.5639	1.44161	180.882	0.193376	nan
48461	4937.44	51.5639	1.44186	180.858	0.197206	nan
48462	4937.44	51.564	1.44211	180.835	0.20094	nan
48463	4937.44	51.564	1.44234	180.815	0.204434	nan
48464	4937.44	51.564	1.44258	180.795	0.208313	nan
48465	4937.44	51.564	1.44292	180.765	0.214392	nan
48466	4937.44	51.5641	1.4434	180.721	0.224503	nan
48467	4937.44	51.5641	1.44396	180.67	0.237936	nan
48468	4937.44	51.5641	1.44454	180.619	0.251466	nan
48469	4937.43	51.5642	1.44505	180.578	0.261424	nan
48470	4937.43	51.5642	1.44542	180.553	0.267645	nan
48471	4937.43	51.5642	1.4457	180.539	0.271161	nan
48472	4937.43	51.5642	1.44591	180.534	0.272354	nan
48473	4937.43	51.5643	1.44605	180.535	0.272164	nan
48474	4937.43	51.5643	1.44619	180.538	0.270971	nan
48475	4937.43	51.5643	1.44631	180.542	0.269514	nan
48476	4937.43	51.5644	1.44642	180.547	0.267348	nan
48477	4937.42	51.5644	1.44651	180.554	0.264803	nan
48478	4937.42	51.5644	1.44656	180.564	0.261877	nan
48479	4937.42	51.5644	1.44661	180.575	0.258859	nan
48480	4937.42	51.5645	1.44666	180.585	0.255865	nan
48481	4937.42	51.5645	1.44669	180.596	0.252893	nan
48482	4937.42	51.5645	1.4467	180.61	0.249812	nan
48483	4937.42	51.5646	1.4467	180.624	0.246876	nan
48484	4937.42	51.5646	1.44669	180.639	0.243893	nan
48485	4937.42	51.5646	1.44668	180.653	0.240408	nan
48486	4937.41	51.5646	1.44666	180.667	0.2373	nan
48487	4937.41	51.5647	1.44666	180.679	0.234181	nan
48488	4937.41	51.5647	1.44664	180.693	0.231184	nan
48489	4937.41	51.5647	1.44661	180.707	0.228192	nan
48490	4937.41	51.5648	1.44658	180.721	0.225466	nan
48491	4937.41	51.5648	1.44653	180.736	0.222437	nan
48492	4937.41	51.5648	1.44648	180.751	0.219514	nan
48493	4937.41	51.5648	1.44641	180.767	0.216546	nan
48494	4937.4	51.5649	1.44636	180.78	0.213699	nan
48495	4937.4	51.5649	1.4463	180.794	0.2109	nan
48496	4937.4	51.5649	1.44622	180.81	0.208094	nan
48497	4937.4	51.565	1.44615	180.824	0.205423	nan
48498	4937.4	51.565	1.44607	180.838	0.202683	nan
48499	4937.4	51.565	1.44598	180.853	0.200119	nan
48500	4937.4	51.5651	1.44588	180.868	0.197283	nan
48501	4937.4	51.5651	1.44577	180.884	0.194549	nan
48502	4937.4	51.5651	1.44566	180.899	0.191804	nan
48503	4937.39	51.5651	1.44554	180.914	0.189196	nan
48504	4937.39	51.5652	1.44542	180.929	0.18663	nan
48505	4937.39	51.5652	1.4453	180.944	0.184389	nan
48506	4937.39	51.5652	1.44516	180.959	0.182016	nan
48507	4937.39	51.5653	1.44504	180.972	0.179752	nan
48508	4937.39	51.5653	1.44492	180.985	0.177509	nan
48509	4937.39	51.5653	1.44479	180.997	0.175335	nan
48510	4937.39	51.5653	1.44465	181.01	0.173189	nan
48511	4937.39	51.5654	1.44451	181.023	0.171109	nan
48512	4937.38	51.5654	1.44437	181.036	0.169212	nan
48513	4937.38	51.5654	1.44422	181.048	0.167391	nan
48514	4937.38	51.5655	1.44409	181.058	0.165633	nan
48515	4937.38	51.5655	1.44396	181.068	0.164075	nan
48516	4937.38	51.5655	1.44383	181.077	0.16257	nan
48517	4937.38	51.5655	1.44369	181.087	0.161078	nan
48518	4937.38	51.5656	1.44355	181.096	0.159639	nan
48519	4937.38	51.5656	1.44341	181.105	0.158178	nan
48520	4937.38	51.5656	1.44327	181.113	0.156751	nan
48521	4937.37	51.5657	1.44312	181.122	0.155398	nan
48522	4937.37	51.5657	1.44296	181.131	0.154029	nan
48523	4937.37	51.5657	1.44281	181.139	0.152765	nan
48524	4937.37	51.5657	1.44267	181.146	0.151539	nan
48525	4937.37	51.5658	1.44252	181.153	0.150404	nan
48526	4937.37	51.5658	1.44238	181.159	0.149448	nan
48527	4937.37	51.5658	1.44224	181.165	0.148585	nan
48528	4937.37	51.5659	1.4421	181.17	0.147841	nan
48529	4937.36	51.5659	1.44197	181.174	0.147147	nan
48530	4937.36	51.5659	1.44183	181.178	0.146504	nan
48531	4937.36	51.5659	1.44169	181.183	0.145854	nan
48532	4937.36	51.566	1.44156	181.187	0.145229	nan
48533	4937.36	51.566	1.44142	181.191	0.144671	nan
48534	4937.36	51.566	1.44126	181.196	0.144105	nan
48535	4937.36	51.566	1.44109	181.203	0.143441	nan
48536	4937.36	51.5661	1.44092	181.209	0.14281	nan
48537	4937.36	51.5661	1.44077	181.213	0.142248	nan
48538	4937.35	51.5661	1.44061	181.218	0.14176	nan
48539	4937.35	51.5662	1.44047	181.22	0.141526	nan
48540	4937.35	51.5662	1.44035	181.22	0.141446	nan
48541	4937.35	51.5662	1.44026	181.217	0.141545	nan
48542	4937.35	51.5662	1.44018	181.212	0.141839	nan
48543	4937.35	51.5663	1.44008	181.21	0.14221	nan
48544	4937.35	51.5663	1.43998	181.209	0.142622	nan
48545	4937.35	51.5663	1.43989	181.205	0.143372	nan
48546	4937.35	51.5664	1.43981	181.202	0.144243	nan
48547	4937.34	51.5664	1.43976	181.196	0.145394	nan
48548	4937.34	51.5664	1.43972	181.188	0.146778	nan
48549	4937.34	51.5664	1.43973	181.174	0.148485	nan
48550	4937.34	51.5665	1.43974	181.162	0.150387	nan
48551	4937.34	51.5665	1.43977	181.149	0.152143	nan
48552	4937.34	51.5665	1.43982	181.133	0.153992	nan
48553	4937.34	51.5666	1.43988	181.118	0.155633	nan
48554	4937.34	51.5666	1.43996	181.101	0.157533	nan
48555	4937.34	51.5666	1.44007	181.081	0.159713	nan
48556	4937.33	51.5666	1.44017	181.064	0.161794	nan
48557	4937.33	51.5667	1.44025	181.049	0.163931	nan
48558	4937.33	51.5667	1.44037	181.031	0.166466	nan
48559	4937.33	51.5667	1.44051	181.012	0.169459	nan
48560	4937.33	51.5668	1.44065	180.993	0.172813	nan
48561	4937.33	51.5668	1.4408	180.974	0.176557	nan
48562	4937.33	51.5668	1.44099	180.952	0.180326	nan
48563	4937.33	51.5668	1.44117	180.932	0.183685	nan
48564	4937.32	51.5669	1.44135	180.914	0.186785	nan
48565	4937.32	51.5669	1.44152	180.897	0.190012	nan
48566	4937.32	51.5669	1.4417	180.879	0.193324	nan
48567	4937.32	51.567	1.44188	180.863	0.196053	nan
48568	4937.32	51.567	1.44209	180.844	0.198785	nan
48569	4937.32	51.567	1.44232	180.823	0.202204	nan
48570	4937.32	51.567	1.44263	180.796	0.206944	nan
48571	4937.32	51.5671	1.44304	180.758	0.214689	nan
48572	4937.32	51.5671	1.44357	180.709	0.226397	nan
48573	4937.31	51.5671	1.44416	180.655	0.240058	nan
48574	4937.31	51.5672	1.44469	180.61	0.252296	nan
48575	4937.31	51.5672	1.44512	180.578	0.261043	nan
48576	4937.31	51.5672	1.44544	180.559	0.266066	nan
48577	4937.31	51.5673	1.4457	180.547	0.268851	nan
48578	4937.31	51.5673	1.44592	180.54	0.269727	nan
48579	4937.31	51.5673	1.44611	180.536	0.269832	nan
48580	4937.31	51.5673	1.44624	180.539	0.269256	nan
48581	4937.31	51.5674	1.44634	180.545	0.267725	nan
48582	4937.3	51.5674	1.44642	180.553	0.266007	nan
48583	4937.3	51.5674	1.4465	180.561	0.263445	nan
48584	4937.3	51.5675	1.44657	180.569	0.260711	nan
48585	4937.3	51.5675	1.44662	180.579	0.257887	nan
48586	4937.3	51.5675	1.44666	180.591	0.254964	nan
48587	4937.3	51.5675	1.44669	180.602	0.252139	nan
48588	4937.3	51.5676	1.44672	180.614	0.249271	nan
48589	4937.3	51.5676	1.44675	180.624	0.246487	nan
48590	4937.29	51.5676	1.44676	180.637	0.243224	nan
48591	4937.29	51.5677	1.44676	180.65	0.240164	nan
48592	4937.29	51.5677	1.44674	180.664	0.237084	nan
48593	4937.29	51.5677	1.44674	180.676	0.233922	nan
48594	4937.29	51.5677	1.44675	180.687	0.230933	nan
48595	4937.29	51.5678	1.44672	180.701	0.227972	nan
48596	4937.29	51.5678	1.44669	180.715	0.22512	nan
48597	4937.29	51.5678	1.44666	180.728	0.222364	nan
48598	4937.29	51.5679	1.44662	180.742	0.219597	nan
48599	4937.28	51.5679	1.44658	180.755	0.2168	nan
48600	4937.28	51.5679	1.44651	180.772	0.213909	nan
48601	4937.28	51.5679	1.44644	180.786	0.21099	nan
48602	4937.28	51.568	1.44639	180.799	0.208018	nan
48603	4937.28	51.568	1.44633	180.812	0.205391	nan
48604	4937.28	51.568	1.44626	180.826	0.202646	nan
48605	4937.28	51.5681	1.44619	180.839	0.19999	nan
48606	4937.28	51.5681	1.44611	180.852	0.197413	nan
48607	4937.28	51.5681	1.44603	180.866	0.194904	nan
48608	4937.27	51.5681	1.44593	180.881	0.19233	nan
48609	4937.27	51.5682	1.44582	180.896	0.189743	nan
48610	4937.27	51.5682	1.44571	180.909	0.187253	nan
48611	4937.27	51.5682	1.4456	180.923	0.184848	nan
48612	4937.27	51.5683	1.44549	180.937	0.182577	nan
48613	4937.27	51.5683	1.44538	180.95	0.180346	nan
48614	4937.27	51.5683	1.44525	180.964	0.178213	nan
48615	4937.27	51.5683	1.44513	180.977	0.176148	nan
48616	4937.27	51.5684	1.445	180.989	0.17411	nan
48617	4937.26	51.5684	1.44487	181.002	0.172014	nan
48618	4937.26	51.5684	1.44474	181.014	0.170043	nan
48619	4937.26	51.5685	1.4446	181.027	0.168058	nan
48620	4937.26	51.5685	1.44445	181.039	0.166057	nan
48621	4937.26	51.5685	1.4443	181.052	0.164095	nan
48622	4937.26	51.5685	1.44415	181.064	0.162275	nan
48623	4937.26	51.5686	1.444	181.075	0.160552	nan
48624	4937.26	51.5686	1.44385	181.085	0.158925	nan
48625	4937.25	51.5686	1.44369	181.097	0.157322	nan
48626	4937.25	51.5687	1.44353	181.108	0.155816	nan
48627	4937.25	51.5687	1.44337	181.118	0.154447	nan
48628	4937.25	51.5687	1.44321	181.128	0.15317	nan
48629	4937.25	51.5687	1.44305	181.137	0.151924	nan
48630	4937.25	51.5688	1.44289	181.146	0.150683	nan
48631	4937.25	51.5688	1.44274	181.153	0.149557	nan
48632	4937.25	51.5688	1.44258	181.162	0.148444	nan
48633	4937.25	51.5689	1.44241	181.17	0.147397	nan
48634	4937.24	51.5689	1.44224	181.178	0.146407	nan
48635	4937.24	51.5689	1.44208	181.185	0.145441	nan
48636	4937.24	51.5689	1.44192	181.192	0.144563	nan
48637	4937.24	51.569	1.44176	181.198	0.143813	nan
48638	4937.24	51.569	1.44159	181.204	0.143089	nan
48639	4937.24	51.569	1.44144	181.209	0.142376	nan
48640	4937.24	51.5691	1.44128	181.213	0.141719	nan
48641	4937.24	51.5691	1.44115	181.215	0.141165	nan
48642	4937.24	51.5691	1.44102	181.217	0.140763	nan
48643	4937.23	51.5691	1.44089	181.218	0.140475	nan
48644	4937.23	51.5692	1.44074	181.221	0.140198	nan
48645	4937.23	51.5692	1.44061	181.223	0.139957	nan
48646	4937.23	51.5692	1.44048	181.224	0.139771	nan
48647	4937.23	51.5693	1.44035	181.224	0.139656	nan
48648	4937.23	51.5693	1.44022	181.225	0.139639	nan
48649	4937.23	51.5693	1.44009	181.226	0.139708	nan
48650	4937.23	51.5693	1.43997	181.225	0.139771	nan
48651	4937.23	51.5694	1.43985	181.225	0.139878	nan
48652	4937.22	51.5694	1.43972	181.225	0.140046	nan
48653	4937.22	51.5694	1.43962	181.223	0.140608	nan
48654	4937.22	51.5695	1.43952	181.22	0.141428	nan
48655	4937.22	51.5695	1.43946	181.213	0.142517	nan
48656	4937.22	51.5695	1.43942	181.205	0.14389	nan
48657	4937.22	51.5695	1.4394	181.194	0.145494	nan
48658	4937.22	51.5696	1.43942	181.181	0.147491	nan
48659	4937.22	51.5696	1.43944	181.167	0.149587	nan
48660	4937.21	51.5696	1.43945	181.154	0.151623	nan
48661	4937.21	51.5697	1.43946	181.143	0.153731	nan
48662	4937.21	51.5697	1.43947	181.133	0.156025	nan
48663	4937.21	51.5697	1.43952	181.118	0.158671	nan
48664	4937.21	51.5697	1.43962	181.099	0.161913	nan
48665	4937.21	51.5698	1.43975	181.077	0.16549	nan
48666	4937.21	51.5698	1.43995	181.049	0.169558	nan
48667	4937.21	51.5698	1.44017	181.021	0.173595	nan
48668	4937.21	51.5699	1.44038	180.994	0.177374	nan
48669	4937.2	51.5699	1.44061	180.967	0.181422	nan
48670	4937.2	51.5699	1.44083	180.942	0.185299	nan
48671	4937.2	51.5699	1.44105	180.919	0.189191	nan
48672	4937.2	51.57	1.44131	180.891	0.193274	nan
48673	4937.2	51.57	1.4416	180.862	0.197728	nan
48674	4937.2	51.57	1.44191	180.833	0.202147	nan
48675	4937.2	51.5701	1.44219	180.807	0.206717	nan
48676	4937.2	51.5701	1.44256	180.773	0.212913	nan
48677	4937.2	51.5701	1.44303	180.73	0.222188	nan
48678	4937.19	51.5701	1.4436	180.678	0.235473	nan
48679	4937.19	51.5702	1.44421	180.624	0.249763	nan
48680	4937.19	51.5702	1.44471	180.584	0.260381	nan
48681	4937.19	51.5702	1.44509	180.557	0.267904	nan
48682	4937.19	51.5703	1.44543	180.538	0.272237	nan
48683	4937.19	51.5703	1.4457	180.525	0.274277	nan
48684	4937.19	51.5703	1.44591	180.52	0.274515	nan
48685	4937.19	51.5703	1.44608	180.519	0.273699	nan
48686	4937.19	51.5704	1.44622	180.522	0.272079	nan
48687	4937.18	51.5704	1.44634	180.526	0.270279	nan
48688	4937.18	51.5704	1.44644	180.533	0.267877	nan
48689	4937.18	51.5705	1.44651	180.543	0.265074	nan
48690	4937.18	51.5705	1.44658	180.552	0.262134	nan
48691	4937.18	51.5705	1.44665	180.561	0.25929	nan
48692	4937.18	51.5705	1.4467	180.571	0.256554	nan
48693	4937.18	51.5706	1.44674	180.582	0.253539	nan
48694	4937.18	51.5706	1.44677	180.594	0.250612	nan
48695	4937.17	51.5706	1.44678	180.607	0.247618	nan
48696	4937.17	51.5707	1.44681	180.618	0.24468	nan
48697	4937.17	51.5707	1.44685	180.627	0.242103	nan
48698	4937.17	51.5707	1.44685	180.641	0.23918	nan
48699	4937.17	51.5708	1.44684	180.654	0.236219	nan
48700	4937.17	51.5708	1.44682	180.669	0.233224	nan
48701	4937.17	51.5708	1.44679	180.684	0.230131	nan
48702	4937.17	51.5708	1.44676	180.699	0.226922	nan
48703	4937.17	51.5709	1.44672	180.713	0.223879	nan
48704	4937.16	51.5709	1.44669	180.726	0.220959	nan
48705	4937.16	51.5709	1.44664	180.742	0.217953	nan
48706	4937.16	51.571	1.44659	180.756	0.21507	nan
48707	4937.16	51.571	1.44653	180.771	0.212158	nan
48708	4937.16	51.571	1.44646	180.786	0.209207	nan
48709	4937.16	51.571	1.44639	180.8	0.206475	nan
48710	4937.16	51.5711	1.4463	180.816	0.203783	nan
48711	4937.16	51.5711	1.44621	180.832	0.201097	nan
48712	4937.16	51.5711	1.44611	180.848	0.198392	nan
48713	4937.15	51.5712	1.44601	180.864	0.195726	nan
48714	4937.15	51.5712	1.4459	180.879	0.193184	nan
48715	4937.15	51.5712	1.4458	180.894	0.190426	nan
48716	4937.15	51.5712	1.44568	180.909	0.187801	nan
48717	4937.15	51.5713	1.44556	180.924	0.185461	nan
48718	4937.15	51.5713	1.44544	180.939	0.183186	nan
48719	4937.15	51.5713	1.44532	180.952	0.181082	nan
48720	4937.15	51.5714	1.44519	180.966	0.178882	nan
48721	4937.14	51.5714	1.44506	180.979	0.176678	nan
48722	4937.14	51.5714	1.44494	180.991	0.174609	nan
48723	4937.14	51.5714	1.44481	181.004	0.172599	nan
48724	4937.14	51.5715	1.44469	181.015	0.170748	nan
48725	4937.14	51.5715	1.44456	181.026	0.168956	nan
48726	4937.14	51.5715	1.44443	181.037	0.167299	nan
48727	4937.14	51.5716	1.4443	181.047	0.165747	nan
48728	4937.14	51.5716	1.44419	181.056	0.164285	nan
48729	4937.14	51.5716	1.44405	181.065	0.162759	nan
48730	4937.13	51.5716	1.44391	181.075	0.161292	nan
48731	4937.13	51.5717	1.44378	181.085	0.159786	nan
48732	4937.13	51.5717	1.44363	181.094	0.158355	nan
48733	4937.13	51.5717	1.44348	181.104	0.156924	nan
48734	4937.13	51.5718	1.44333	181.114	0.155551	nan
48735	4937.13	51.5718	1.44318	181.123	0.154201	nan
48736	4937.13	51.5718	1.44303	181.132	0.152948	nan
48737	4937.13	51.5718	1.44288	181.14	0.15171	nan
48738	4937.13	51.5719	1.44273	181.147	0.150511	nan
48739	4937.12	51.5719	1.44257	181.155	0.149414	nan
48740	4937.12	51.5719	1.44241	181.164	0.148317	nan
48741	4937.12	51.572	1.44225	181.171	0.147368	nan
48742	4937.12	51.572	1.44209	181.177	0.146537	nan
48743	4937.12	51.572	1.44194	181.183	0.145828	nan
48744	4937.12	51.572	1.44178	181.189	0.14504	nan
48745	4937.12	51.5721	1.44162	181.196	0.144222	nan
48746	4937.12	51.5721	1.44146	181.201	0.143418	nan
48747	4937.12	51.5721	1.44131	181.207	0.142755	nan
48748	4937.11	51.5722	1.44115	181.212	0.142157	nan
48749	4937.11	51.5722	1.44099	181.216	0.141697	nan
48750	4937.11	51.5722	1.44084	181.22	0.141391	nan
48751	4937.11	51.5722	1.44069	181.223	0.141296	nan
48752	4937.11	51.5723	1.44054	181.226	0.14133	nan
48753	4937.11	51.5723	1.4404	181.228	0.141327	nan
48754	4937.11	51.5723	1.44029	181.227	0.141394	nan
48755	4937.11	51.5724	1.44018	181.226	0.141562	nan
48756	4937.1	51.5724	1.44008	181.224	0.141886	nan
48757	4937.1	51.5724	1.43998	181.221	0.142416	nan
48758	4937.1	51.5724	1.43989	181.217	0.143023	nan
48759	4937.1	51.5725	1.43982	181.212	0.143602	nan
48760	4937.1	51.5725	1.43976	181.206	0.144353	nan
48761	4937.1	51.5725	1.43971	181.199	0.145225	nan
48762	4937.1	51.5725	1.4397	181.188	0.146358	nan
48763	4937.1	51.5726	1.43971	181.174	0.147927	nan
48764	4937.1	51.5726	1.43976	181.158	0.149808	nan
48765	4937.09	51.5726	1.43984	181.14	0.152146	nan
48766	4937.09	51.5727	1.43994	181.119	0.155218	nan
48767	4937.09	51.5727	1.44008	181.096	0.158721	nan
48768	4937.09	51.5727	1.44023	181.072	0.162214	nan
48769	4937.09	51.5727	1.44042	181.046	0.165927	nan
48770	4937.09	51.5728	1.44059	181.022	0.169773	nan
48771	4937.09	51.5728	1.4408	180.996	0.173596	nan
48772	4937.09	51.5728	1.44098	180.974	0.177375	nan
48773	4937.09	51.5729	1.44119	180.95	0.181353	nan
48774	4937.08	51.5729	1.44139	180.927	0.185344	nan
48775	4937.08	51.5729	1.4416	180.906	0.189025	nan
48776	4937.08	51.5729	1.44179	180.887	0.192501	nan
48777	4937.08	51.573	1.44202	180.864	0.196141	nan
48778	4937.08	51.573	1.44225	180.844	0.199563	nan
48779	4937.08	51.573	1.44245	180.826	0.202807	nan
48780	4937.08	51.5731	1.44269	180.806	0.206095	nan
48781	4937.08	51.5731	1.44295	180.784	0.210263	nan
48782	4937.08	51.5731	1.44329	180.754	0.216732	nan
48783	4937.07	51.5731	1.44379	180.709	0.226736	nan
48784	4937.07	51.5732	1.44436	180.657	0.239985	nan
48785	4937.07	51.5732	1.4449	180.611	0.253204	nan
48786	4937.07	51.5732	1.44538	180.574	0.263415	nan
48787	4937.07	51.5733	1.44574	180.55	0.270179	nan
48788	4937.07	51.5733	1.44603	180.536	0.273822	nan
48789	4937.07	51.5733	1.44623	180.531	0.274977	nan
48790	4937.07	51.5734	1.4464	180.53	0.274881	nan
48791	4937.06	51.5734	1.44653	180.533	0.274011	nan
48792	4937.06	51.5734	1.44664	180.539	0.271977	nan
48793	4937.06	51.5734	1.44673	180.545	0.269689	nan
48794	4937.06	51.5735	1.44682	180.552	0.267163	nan
48795	4937.06	51.5735	1.44689	180.561	0.264448	nan
48796	4937.06	51.5735	1.44693	180.573	0.261742	nan
48797	4937.06	51.5736	1.44697	180.584	0.259021	nan
48798	4937.06	51.5736	1.44701	180.595	0.256326	nan
48799	4937.06	51.5736	1.44703	180.607	0.253541	nan
48800	4937.05	51.5736	1.44707	180.618	0.250601	nan
48801	4937.05	51.5737	1.4471	180.628	0.247712	nan
48802	4937.05	51.5737	1.4471	180.641	0.244607	nan
48803	4937.05	51.5737	1.4471	180.655	0.241535	nan
48804	4937.05	51.5738	1.44709	180.668	0.238718	nan
48805	4937.05	51.5738	1.44707	180.682	0.235743	nan
48806	4937.05	51.5738	1.44706	180.694	0.23286	nan
48807	4937.05	51.5738	1.44707	180.704	0.229973	nan
48808	4937.05	51.5739	1.44706	180.716	0.227167	nan
48809	4937.04	51.5739	1.44703	180.729	0.224412	nan
48810	4937.04	51.5739	1.44701	180.741	0.221655	nan
48811	4937.04	51.574	1.44697	180.755	0.218706	nan
48812	4937.04	51.574	1.44693	180.767	0.215851	nan
48813	4937.04	51.574	1.44688	180.78	0.212928	nan
48814	4937.04	51.574	1.44682	180.794	0.209925	nan
48815	4937.04	51.5741	1.44676	180.808	0.206937	nan
48816	4937.04	51.5741	1.4467	180.82	0.204261	nan
48817	4937.03	51.5741	1.44663	180.834	0.20171	nan
48818	4937.03	51.5742	1.44655	180.848	0.199102	nan
48819	4937.03	51.5742	1.44645	180.863	0.19636	nan
48820	4937.03	51.5742	1.44636	180.878	0.193839	nan
48821	4937.03	51.5742	1.44626	180.892	0.191139	nan
48822	4937.03	51.5743	1.44616	180.906	0.188553	nan
48823	4937.03	51.5743	1.44606	180.918	0.186383	nan
48824	4937.03	51.5743	1.44595	180.931	0.184163	nan
48825	4937.03	51.5744	1.44585	180.944	0.181874	nan
48826	4937.02	51.5744	1.44573	180.957	0.179634	nan
48827	4937.02	51.5744	1.44561	180.97	0.177451	nan
48828	4937.02	51.5744	1.44548	180.984	0.175473	nan
48829	4937.02	51.5745	1.44535	180.996	0.173469	nan
48830	4937.02	51.5745	1.44524	181.007	0.171695	nan
48831	4937.02	51.5745	1.44511	181.018	0.16999	nan
48832	4937.02	51.5746	1.44499	181.029	0.168125	nan
48833	4937.02	51.5746	1.44485	181.04	0.166355	nan
48834	4937.02	51.5746	1.44472	181.051	0.164674	nan
48835	4937.01	51.5746	1.44458	181.062	0.163199	nan
48836	4937.01	51.5747	1.44445	181.071	0.1617	nan
48837	4937.01	51.5747	1.44432	181.08	0.160235	nan
48838	4937.01	51.5747	1.44419	181.088	0.158982	nan
48839	4937.01	51.5748	1.44405	181.097	0.157702	nan
48840	4937.01	51.5748	1.4439	181.107	0.15638	nan
48841	4937.01	51.5748	1.44376	181.115	0.155134	nan
48842	4937.01	51.5748	1.44363	181.122	0.15397	nan
48843	4937.01	51.5749	1.44349	181.129	0.152817	nan
48844	4937	51.5749	1.44335	181.137	0.151671	nan
48845	4937	51.5749	1.4432	181.144	0.150489	nan
48846	4937	51.575	1.44304	181.152	0.149366	nan
48847	4937	51.575	1.44288	181.16	0.1483	nan
48848	4937	51.575	1.44271	181.169	0.147351	nan
48849	4937	51.575	1.44254	181.177	0.146431	nan
48850	4937	51.5751	1.44238	181.184	0.145488	nan
48851	4937	51.5751	1.44222	181.19	0.144637	nan
48852	4936.99	51.5751	1.44206	181.197	0.143882	nan
48853	4936.99	51.5752	1.4419	181.203	0.14332	nan
48854	4936.99	51.5752	1.44176	181.206	0.142982	nan
48855	4936.99	51.5752	1.44163	181.208	0.142811	nan
48856	4936.99	51.5752	1.44153	181.207	0.142871	nan
48857	4936.99	51.5753	1.44143	181.205	0.143312	nan
48858	4936.99	51.5753	1.44134	181.203	0.14384	nan
48859	4936.99	51.5753	1.44125	181.2	0.144518	nan
48860	4936.99	51.5754	1.44118	181.196	0.145083	nan
48861	4936.98	51.5754	1.44112	181.191	0.14568	nan
48862	4936.98	51.5754	1.44108	181.184	0.146535	nan
48863	4936.98	51.5754	1.44104	181.177	0.147637	nan
48864	4936.98	51.5755	1.44101	181.169	0.148883	nan
48865	4936.98	51.5755	1.441	181.159	0.150383	nan
48866	4936.98	51.5755	1.44099	181.151	0.151828	nan
48867	4936.98	51.5756	1.441	181.139	0.153387	nan
